city,country,region,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
Bujumbura,Burundi,Africa,1.4695121329630794,2.6685138347676585,-0.3594639905031826,2.5261539439445184,0.8229134601673722,-0.7040178771282024,-0.29830836747268386,-0.3099727152800588,-0.6568733922826223,-0.6633571922817186,0.01115575122171511,-0.3836040107978651,0.612368678920613,0.2186103027493709,0.4618309846191404,-0.2449553159864736,0.03747168839029625,0.22743317018015638
Yaoundé,Cameroon,Africa,-1.3422515799768724,1.8379956683904057,-0.23930537115286044,1.7548714729848782,1.4577646980079186,-1.2585107387023242,0.10567049494690248,0.3859710779785275,-0.9265044323753457,0.04290768495128034,0.34178045054201245,-0.5748916176590135,0.5040423319343956,0.5924243307179793,-0.02211993452261045,-0.034878578125758314,-0.16731066785383095,0.5627008743831587
Galway,Ireland,Europe,-0.8367987855357661,-0.0794402275219391,-1.08064737316689,0.19431438188871963,-1.2301768214633455,0.44873878303058545,-0.3649486198091998,0.559347718608503,-0.3415019091280138,0.07403786171770967,-0.10126959902384593,-1.120970481263538,0.7098371795821424,0.34899807980326986,0.709190374926894,-1.245516983708695,1.041479728494413,-0.17863241890123963
Calgary,Canada,North_America,-0.05731684880912846,-0.2858950431153129,-0.7212863843166268,-1.156156225514029,-3.3206062607445843,-0.5247651282245466,0.240499537547973,0.2939496147802883,-1.0089683206775997,0.1919272505159713,-0.49721287254185276,0.2716279422871506,-0.4167600165587459,1.0937408772669406,1.4305502706703443,1.0548698607941671,-0.9593115545907376,-0.04137908981337819
Halifax,Canada,North_America,-0.1715261890400898,1.463022697996829,-0.2717677096937995,-0.8651530431868371,-1.8487881717569077,0.5391224860061326,-0.8345216741034246,0.5275697698313613,0.21548520601140594,-0.5810583482284931,1.3227559522035248,-0.2073060202900041,1.160417708482612,0.3972527439624764,1.342092451779649,0.7005929129869256,0.11954272095278402,-0.4958269009144045
Sal,Cape Verde,Africa,1.267599330141436,0.2732880321284652,-0.1832543176942122,2.3513870904723055,0.014368255022096153,1.0858060072426587,-0.6307620515437368,-0.9117203686871724,-0.5895254233422483,-2.002167642962525,-0.1564897323603304,0.4387283134179399,-0.29381594700096053,-0.9886476535500547,0.12520524220838194,0.08123387084845761,-0.3553521666460591,-0.3827077117203006
Bath,United Kingdom,Europe,-1.6411251221908552,0.994245817507111,-0.7435779072776344,-1.0096058692589664,-0.9907507700309254,1.3329710634600473,-0.7222857583355548,-0.31275840544430006,1.183284735447211,1.0624292559683006,2.256129850365941,-1.3225872645589893,-0.41146959644253006,-0.040490839199803216,-1.542047987730634,-0.4359296432636477,0.003607747881028142,-1.3184968948024323
Pristina,Kosovo,Europe,-1.3829776779138152,3.106467906653191,-1.1748282458184103,0.21047691295895082,0.3472870229501103,-0.7012660543222171,0.43420733679339374,-0.16700024215723372,-0.8530779861700368,-1.6219339673385678,-0.5865413098341034,-1.1849983501289811,0.534023512875107,-0.5967808020627812,-0.5263508678124375,0.06454694120457091,-0.018990156071601743,-0.2998325076677712
Belgrade,Serbia,Europe,-2.3400575334685954,-0.8015960790488058,-0.34509380624503133,0.034244644140171275,-0.06172542205946314,-0.10763366767071064,1.3360949234163133,0.6189547221317983,0.17323959674873513,0.045345963993251796,-1.197409924654776,-1.1051679777091252,-0.1955940360834135,-0.8885360726957239,0.36279472573066823,0.02189631988543079,-0.28097201785575693,-0.27883435272411067
Dallas,United States,North_America,-2.6308711633204513,-1.010698556361213,-0.4685732036717533,0.30731554766734015,0.24712386745196888,0.5596115657690861,0.8990897203179913,-0.15253767286261757,-1.157330095283678,-0.21306835935331198,-0.7720096936559906,-0.09936167139481208,-0.6590594120234546,0.8685726739336652,-0.33465108895733797,0.7551134510759747,-0.2203833510986895,-0.2410305027731392
Guilin,China,Asia,2.1687118747689125,1.106531069335881,-0.3610943159903936,0.7943686728162576,-0.5202856007497075,-0.5388989987814209,1.4188186830745573,-0.6707392124033289,1.156680983189969,0.5833945629942945,-1.6966819210505932,-0.561069306294181,-0.9414790927480863,0.23965241707230767,0.10416878117306978,0.1641869858277288,-0.5500216311877841,0.5561360493299576
Hallstatt,Austria,Europe,2.3310424487003636,3.5301169631854954,-1.9441448648510165,-2.9797239497517842,1.4954916852220108,2.6092412842367843,-2.9526819672891027,2.255149000076698,-0.5135724616514222,1.4344765562440083,-1.58021172819356,0.4190422093396044,-1.5925979821460285,-0.9044932643181091,0.32467328798067246,-0.5209328765704148,-0.17077444287933663,-0.15469920853192948
Nicosia,Cyprus,Europe,-1.6916150015479001,0.14810077284356424,-0.12087731991237681,0.1089335309647631,0.6311265824598178,0.30391740458899846,0.3668518614323995,-0.5905074103426768,0.5870747863670569,-0.6246276929477494,-0.0283768308974698,0.4417787443617713,-0.45453366909080856,-0.2807076968642136,-0.4529895380151798,0.4128180831476014,-0.46436569266183714,0.7443025639224581
San José,Costa Rica,North_America,1.0364161654582031,-1.5877271851425934,-0.26396059787919457,1.4705424090771853,-1.1538373634448262,0.8846657796492362,0.34378091385647935,0.06948027945509803,-0.39311246353115853,1.078820629676395,0.30165479113184807,0.04538258589311481,-0.8956040541359068,0.5398881983324699,-0.3992776744425276,0.06406747654600368,-0.6157297478415681,0.38654820056353656
Havana,Cuba,North_America,-1.6616470034879853,-0.257722357018667,-0.0095445979110219,1.0641788970438157,1.5794520575033402,-0.1953092519085554,1.7624715928079862,0.7304922737919286,-0.8651928849834617,0.2226400250185622,-0.6008055349589553,0.20438496719469895,0.27982374684138495,-0.173329461147184,1.4234391171030731,0.9291208450589131,0.6135010730438725,-0.3844569503895141
Roseau,Dominica,North_America,2.6380782691248963,-0.038156470333346904,-0.02034172413302814,1.9451126177896099,-0.6494799225196064,1.1321461960026094,1.203653491624475,-0.36661375503396043,0.25612315297713434,1.0786306302502229,-0.3421370582099485,-0.4004465016566097,-0.7388331753609044,-0.18555738566958294,-0.13418424649691177,0.8859797640126007,-0.6850493580028024,-0.5175210529151231
Carcassonne,France,Europe,-1.424181130487211,2.274298740733114,-0.9188071541122604,-0.2210745769374766,0.09624571973877137,0.20586846217220997,-0.7855805517905101,-1.208537174494524,0.16010190633685392,0.48349791573181067,1.1573278245459266,-0.2089394985781542,0.08950448842450538,1.0349667632643202,0.024771493955807203,-0.34728344057789584,0.8022847176119685,-0.30815209870926247
Lagos,Portugal,Europe,0.3015555689956125,-1.6842812840949675,-0.2779560954672933,1.4073660183370473,-0.7352351764864353,0.8631198439426113,0.135259178544503,0.26485335212654015,-0.1668036640702523,-0.6073369175607187,-0.8708782337531626,-0.05867283427802069,0.06781311391821923,-0.47199480754780665,1.175141955932885,-0.7383147054093401,0.20604688931296164,0.2136903312139949
Alexandria,Egypt,Africa,-1.9475021813909619,2.734546966330073,6.967900542532608,-1.2380861742001201,-0.30496594000134974,0.02121743401642939,1.2112896717900454,0.4279738501098841,-1.4934263519061945,-1.150837745788048,-0.5337612084024743,0.6927288525100606,0.17884725826997075,-1.6280921634281846,0.5363777363833792,0.025064413405156905,0.363461802618626,0.8389113670162344
Tallinn,Estonia,Europe,-2.117612645339537,0.6251810883538143,-1.0345788642566303,-0.6868248574542218,-0.7621753983599185,-0.131969203330173,-0.49894062625208874,-1.0658600812946721,0.06928239138001036,-0.6527859631082251,0.40665061599420493,0.27900698608084046,-0.600395995907658,-0.8475683660101322,0.3699019441347683,-0.8727601002504211,-0.21949600909751454,0.004685002223911646
Paris,France,Europe,-3.667495296932438,-2.3043254381587635,-0.4464881579937126,-1.5680642904078015,-0.5245989045853762,0.8202420975540464,-0.12297409927296775,0.46949059413640426,0.8482747599744886,0.35190996912951855,0.7126609923363252,-0.076827726333727,-0.8143687075599854,0.2207111018625968,-0.8701360287644114,-0.2449030781334727,0.9238129244153862,0.1227078176979449
Puglia,Italy,Europe,-0.32445025168939456,-0.4303425018959493,0.027888179907213862,0.19871693140697697,-0.17927852238374134,1.7925109792008838,-0.1507317850413664,-0.9115137226861787,1.7564176066296333,0.5073220517197621,1.2033044611264063,0.37612480194123993,-0.1766822970280428,-0.8656248405816177,0.5873114830270301,-0.3585149701119324,0.023864557185191326,0.02824018035294286
Queenstown,New Zealand,Oceania,2.9889021614862044,-3.8563661563751594,0.9994393023391235,-1.300902562341717,-1.568120940025115,-3.065751637447492,-2.621452724696799,0.935587147087207,0.3610381708135353,0.48601415816698657,0.8111555221430391,-0.907130821643367,0.6171636101846997,0.36244334392301336,-0.404274635135912,-0.3921674215462393,-1.2335646190133691,1.1340989380101394
Biarritz,France,Europe,0.587289946797982,-1.6900014003490798,-0.2888966987729333,1.0865833171844728,-1.444029134038366,1.422185799233769,-0.16806949806874952,-0.2597880444872325,0.4844244999578368,-0.06351497057876362,-0.512220779288033,-0.3836304005437296,-0.35838469153357405,-0.6162404823797534,0.5729820863083799,-0.7755266974811683,-0.26041169705129463,-0.2009909834511091
Libreville,Gabon,Africa,0.5101012443417479,1.416902875837542,-0.3442823049042191,2.243487695090488,0.7776185072717725,-0.28398869557421363,-0.705829195686004,0.13162980553578846,-0.9956373498584442,-1.4484211371942224,0.0761445475914953,0.04545279364860445,0.6691716254090053,0.6958960090727195,-0.22438523361864374,-0.18497519563549536,0.2833148738172609,0.9113646948096694
Sintra,Portugal,Europe,0.04361306324609859,2.6757590426719027,-1.4377059366525509,-0.424204949620458,0.19189607036024878,1.612982810071038,-2.7599225481350005,1.5301779201215455,0.1151234553145223,2.9791565216356695,-0.7380091458527931,2.083662320450717,0.8439557009805215,0.39357123935449667,0.358666970888415,-1.0032331706981805,-0.6742149358739101,0.6285765986087966
Hvar,Croatia,Europe,-0.7537409936882049,-1.7167010595456,-0.11516310142324639,0.880613036852675,-0.24124896979526242,1.2771163569424344,0.483776188197539,0.5816511438671232,0.4332671407791522,-1.3370821777635038,-1.171164640012672,-0.3430209966893349,0.3791191279573201,-1.1052061096838952,0.6842088503871123,-0.24889878051849582,0.3128190985286359,0.18148346016368033
Rostock,Germany,Europe,-0.3948978758995727,1.5810796905773659,-0.0859114212377643,-0.6097927793522391,-1.5760035189215582,0.16111464909775045,-1.1620939068688028,0.6254510802259412,0.35811227461003603,-1.7674767079659182,0.4901318822411158,-0.6326869113591614,0.9958725637610698,-0.035666027241899365,0.8843298783882356,0.6875171274878341,-0.03980933431472415,-0.9220314876576525
Zakynthos,Greece,Europe,0.10386769870466724,-1.1091213970267115,-0.12286865137477528,1.4612586002074632,-0.24311830431290293,1.2785308223067946,-0.011885123185161385,-0.3660151755167834,0.3815526091410302,-0.9622747127590326,-1.144716568166701,-0.10907017454187887,0.1038901506299166,-0.4149736901987562,1.1972315474234823,-0.4382164532355168,0.3367432297564801,-0.1210949136965362
Reykjavík,Iceland,Europe,1.3824939536327492,-1.110794185375151,-1.6182507987493857,-0.6367357502293917,-3.453018161668323,0.7590214970452273,-0.4230442209278499,-0.5918312204253441,-0.21846053035042598,0.08142494097772034,-0.29363615656312936,0.048335219246925215,-1.1532213309494024,0.12875462329210197,-0.21708333226206986,-1.0461221580775466,0.2210535931467186,0.29387825951291735
Jodhpur,India,Asia,-1.287270511028292,2.26185724189922,0.041386007704554396,1.0982984975967762,1.335392650454838,-0.2165258486194147,-0.045795042429366474,-0.9611118799861981,0.8163187532872679,1.02423551015408,0.277566772254656,-0.8721832493135163,0.12084943781087848,1.2383115318568059,-0.06063940070726492,0.08740290066921372,-0.2644339174252102,0.007808712422682868
Bandung,Indonesia,Asia,-0.42115078939899725,2.9453056760255674,7.083497816174884,0.31959816082843645,-1.3057279620258757,-0.5673637455180925,-0.7312207418739954,0.4778177870564181,-1.2974957581783184,0.6985495672957811,0.2846381400514958,-0.7864331129449816,0.10808336306802964,0.10122926439699732,-0.010902374113119713,-1.3373846779834502,0.22212214804390704,0.7569234972168747
Naples,Italy,Europe,-2.7117076293746245,-1.5492535097683433,-0.0494176975978704,0.1401190507689757,0.43262812017314844,0.34005830871847953,0.2531204835696382,0.025423617039998726,0.4514961908848159,0.44876807061090307,-0.3289110838778353,0.04131709963572369,-0.17820674965729674,0.3109424721875853,1.0592160384469005,-0.4166055598136819,0.5317313879383267,0.13698717675669275
Yamoussoukro,Ivory Coast,Africa,-0.4714361717099732,3.069651269906829,-0.4095600952647779,1.3414919112593304,1.6310140800783532,-0.9968464245116374,0.35562594478821585,0.03075434224954828,-0.7874260799511968,-0.5544290142653842,0.46800098003618923,-0.34449039916008434,0.3545898411878688,0.3421245125891522,-0.6075975656814558,0.7154029226200037,0.26815798476111785,-0.01307814686228405
Sapporo,Japan,Asia,-0.7877365613244464,-0.029023106604674255,0.5588398616794976,-1.4177895255852244,-1.089994248564694,-1.7305075483365726,-1.4253341773938495,-1.1219161105821036,1.419094025791772,-0.6427162999896904,-0.4100839347238798,0.6815016987170178,0.5801460432008874,0.24000928576348607,0.6085144474028895,-0.13473532337316715,-1.1426784180475622,-0.5970408242872396
Almaty,Kazakhstan,Asia,0.20759378173369403,-0.12299678284230063,-0.8917196544656886,-0.7210171296714623,-1.390123897438664,-0.42101591715277775,0.9835743040047592,-0.3140063242061823,0.7494787998395359,0.3052217469193968,-1.472615107523027,-0.14509368146746926,-0.7943810488250804,0.41232573475040957,-0.022477295771390682,-0.20047064078783447,-0.08983614827138738,1.0915915683065476
Luxembourg City,Luxembourg,Europe,-2.0694750479115647,1.058488861328133,-1.278505474566459,-0.7644262136138507,-0.7541175098722985,0.3613838290118933,-1.3524477629615579,-0.6102125218133374,-0.2793066051474134,-0.8731847378554944,0.9876366163443925,-0.0726719168140708,0.10533204123851887,0.8729323130906279,-0.8592129867883285,-0.8500156643281456,0.7762128205356462,0.5427628524761761
San Cristóbal de las Casas,Mexico,North_America,0.5483094413982224,2.1687985746747795,-0.8699465361535506,0.16973680805703584,0.03592620783081339,0.24680791871707267,1.15801026007777,0.7746799949044729,-0.33277697140082074,0.9799739417992849,1.781280358123981,-0.6092691458854951,0.6038157864707081,-0.41209748551586933,-0.14376690359892472,0.2926409653448238,0.3922887177487328,-0.38104731624254995
Riga,Latvia,Europe,-1.8475748400666447,-0.7838949364992042,-0.9031611020466409,-0.5053986639277036,-1.001859792833778,-0.07156264830489524,0.2454618492287826,-0.20421553721593333,-0.05192317891193552,-0.19098253913530877,-0.873868446791324,-0.38746029517558495,-0.57043019409139,-0.0755082260506229,0.5948891885868052,-0.787615274981128,0.275891362256852,-0.0693487732198947
Portland,United States,North_America,-1.1392787521628205,-0.3752201656120114,-0.8236571460093235,-0.001034338831189604,-1.2776381497087808,1.3090245627419688,-0.00529186760348588,-0.9356352468056809,-0.48292345036097023,0.6342721429686466,1.2948111310678578,0.42295950117335446,-0.6695559467384947,-0.26315214528508696,-0.08379181471341497,-0.11376491902976896,-0.9994172222334523,-0.1413399577412982
Ulaanbaatar,Mongolia,Asia,0.586616344156427,0.8700879671887574,-1.3540471325953343,-1.7786993229412948,-1.124627983172535,-2.3657277099121905,1.4288409603728771,-1.0232177100745954,0.13800325480358205,0.40635040804939376,-2.4973185975509544,-0.1636572585438562,0.5407280921830661,-0.6199634709026609,0.8229728647263934,-1.0439403804328116,0.15246000284630462,-0.7030805615882822
Essaouira,Morocco,Africa,-0.08799869812310986,3.0302828019033363,6.698565188842944,-0.31013928346285957,-1.768269474055355,1.2392068041610613,0.008826968923560411,0.2816090467120429,-1.487652839744216,0.3673566556981149,0.3847255643308523,-0.5265931158828583,0.9818582723308934,-0.6697498059751192,0.8567844203168018,-0.8786045386789062,0.8196230207928561,0.14349983310757866
Pokhara,Nepal,Asia,2.4391994810318813,0.2260659253866813,-0.29889660890509956,1.371493082266555,-1.482424695555504,-0.11190336673993548,0.8639405944785372,-0.994238551380728,0.9809776865393477,1.6147033918695848,-1.4426992524381554,-1.0116126280753885,-1.3961672059321395,0.5618006731388542,-0.14690439232459604,-0.08937947733699633,-1.256746115113726,0.21781446235518198
Eindhoven,Netherlands,Europe,-1.6984151306231743,1.743275378189591,-0.3086092184985385,-0.4291891782699442,-1.725424911012109,-0.5630731305848192,-1.513960387655288,0.28934164499344606,-0.49681885299331224,-2.0201473424958665,0.2511572338005101,-0.8974539438913787,0.31486750879278286,0.6972876611666644,-0.5154378325869003,0.7428783206665983,-1.1380854189040894,-0.3099291723578816
Port Moresby,Papua New Guinea,Oceania,2.1986556684660203,-0.1718061767731866,0.24152420407235384,1.4263919516817363,1.1794957560202088,-2.2447951007021563,0.02158724742861464,-0.8923179505271922,0.02659366009124179,-0.6441153077235985,-2.076507409253723,0.9205088818745103,0.04379878986578669,1.022847048271987,-0.566813158680362,-0.3418379476652231,0.22147100845516296,0.17656643820544687
Cebu,Philippines,Asia,1.8863306206430932,-1.3756114279047236,0.9439601650102412,1.6866027544850581,1.1393265683325406,-0.43350445022638384,0.6559149051747322,-0.20714378112777096,1.4393526902454634,0.12227115914415747,-1.503417355556718,0.0513447665441856,1.0442166122526961,-0.6441618768652185,0.24008022365241732,-0.6670413416976283,-0.3462812816727489,-0.3509449107568591
Lisbon,Portugal,Europe,-2.612589184369102,-1.6238405576393988,-0.14456674323432334,0.15381497632335586,0.3124556266537594,0.20796443689855285,0.24031362009356358,0.2670322252525179,0.13659316991723197,0.5177128228299835,-0.014831649697004845,0.11298720611259865,-0.20084939652204117,0.18444134836468734,1.0649383363654334,-0.490197395540054,0.5897043072861011,0.038210401312741296
Brazzaville,Republic of the Congo,Africa,1.0042946756729605,2.259833671110602,-0.6448310413444939,1.7805366410416885,0.5278120215726269,-0.8970721919528618,-0.6238890637898498,-0.342523681867924,-1.0027119149867347,-0.7548565372128042,0.29858528923561767,0.185709216036556,0.11219504905659422,1.2768624685813554,-0.6602757959830278,-0.02274764625682157,0.3710448526729827,1.095811619898869
Kigali,Rwanda,Africa,0.7369497539196331,1.1061716961556125,-0.39804800788647865,0.9525788040185231,0.0679962194981433,-0.8770537733860649,-0.3670643990695871,-0.965998587591353,-0.10684445505002613,0.15113150072659573,0.7222244986525808,0.8447483272110552,-1.3051319638065282,0.48185106011363354,-0.39108801599622045,0.04769386185048979,-0.30878744816693987,0.3642973208877252
Apia,Samoa,Oceania,1.6583786455906429,0.6604819745128184,-0.19819077211213265,1.7048271818008682,0.6510023550316779,1.1407175778924716,0.45022459341796495,-0.44679192895990877,-1.108544667723896,-0.2519718066632629,1.5723640783515358,1.590830973431137,-0.29722506620707534,-0.19597687670451544,0.2854224725115869,1.240994451317537,0.16425712658063882,-0.5503635110349072
Gorée Island,Senegal,Africa,1.4225106014146196,4.469621632284757,-1.2416511598458995,-1.3055851027151069,4.083579540702026,1.8805146826897112,-3.5793992085672643,1.4608801221823389,-1.560767059569103,1.2001703091495626,-1.578558745373171,1.2638200034008238,-1.7166210544988063,0.2383905854508722,0.6419242504571165,0.7731576048232658,0.8304398201204471,-0.8244657353371545
Durban,South Africa,Africa,1.1735679157426802,-1.7605682308125736,0.2900840647195324,1.9062017913665847,0.19498476747212043,-0.45633103501449684,0.05473268115526354,1.4710544931865115,0.03313989167272405,-0.5736627404226219,0.02400351739993878,0.29425321847149083,-0.27476465760776836,-0.9567881370561686,0.06848132435524923,-0.3149610742774592,0.36976755301310704,0.6169754807400526
Bled,Slovenia,Europe,2.408777311143541,1.4455415930582418,-1.5870323147302072,-0.6818129552239784,-2.1035262427127237,0.26141621919306673,0.805502721309355,0.5405600616258286,0.27799777828245303,-0.03163102368802025,-0.47578420442259195,-0.8904479859386938,0.4176523200428069,-0.03285896382820473,-0.25180832545226634,-0.48548810275929954,1.0938133538962171,0.45628879874721173
Bilbao,Spain,Europe,-2.3536519943801832,-1.0869767643427246,-0.5069966820879396,-0.1326467179113914,-0.18079822078648491,-0.25962895432587546,0.3197242083223712,0.13864696676403507,-0.24736697378692896,0.2973302135615597,-0.40699192801298845,-0.08231274680469294,-0.5900845027785646,0.2996395275726219,0.5437958285870138,-0.3089193291799143,0.37191582887402386,-0.13948185367552657
Asturias,Spain,Europe,1.8439909246362336,-1.1132438772008793,-0.47704691895391377,-0.41553078748925504,-0.6181541861087563,0.100258379357632,0.6477709470020614,-0.6480933994909518,0.4268668979718692,0.6647681761253917,-0.5639891087942606,0.8637972369365134,0.9771402441822447,-0.3043421120885451,0.951520372327779,-0.8644263961050273,0.832793766306766,-0.8928834807001912
Zermatt,Switzerland,Europe,2.900910565487379,-1.2856925963709236,-1.1126172407218897,-2.0723765068279016,-2.2667098186894807,0.24995072086379735,0.8311509508540118,-0.6843771178604525,0.9082386562601404,0.9524437025386906,-0.27470314234048,0.8438042795062027,-0.0562274927338467,0.17851681549385973,-1.3263838532401346,-0.5884289407893452,0.5266879469841264,-0.0037000156722445943
Chiang Mai,Thailand,Asia,-0.3713876072596895,-0.7151114975396567,0.5948145011753788,1.0877453773820893,0.4861212364053326,-0.13390301324253473,0.5914460777765633,-0.529911561382537,1.900287958602096,2.8650365845020924,-0.02415888348979789,-0.7383137325331041,-1.114023908086922,0.9749468001503003,0.5649938939663754,-0.17792769382559717,-0.16355625681224237,-0.04069615296746236
Kairouan,Tunisia,Africa,-1.3803915958331041,3.6163886121653803,-0.5485067591272124,-0.26619865030208223,1.97821416653631,-0.35626652565446243,1.3335323230709404,-0.12431491403050147,0.05620385168989072,-0.7776970919746502,0.13347760165676817,-0.4513233816386232,0.5536724998772619,0.3698253150703505,-0.3445755726383668,0.9745204775829511,0.5380762210642345,-0.5440749402248524
Kampala,Uganda,Africa,0.004878816856328201,1.5437381545555269,-0.2552919406351609,0.6107046970659771,1.2079557469912543,-1.6920098624346638,1.5122496251570625,0.7124970072948807,-0.21267311253544377,-0.45457695133407466,0.11176834577658211,0.4881398669032568,-0.4312506350313659,-1.0069521784805597,-0.24846011793468514,0.76206739903841,-0.39114145312128,0.7530434768898951
Minneapolis,United States,North_America,-1.5744999063816956,0.15677014350514287,-1.0880402894811583,-0.7761591355353601,-0.9387612858387333,0.662074420406538,0.6910626144506665,-0.5485758777354273,-0.4720141987412952,-0.16884889750821114,0.48899828371600496,0.6997344465253608,-0.12321028024901343,-0.8121824221766775,0.20407919614694928,0.17220296742258495,-0.5861059260858917,0.6399709303721929
Denver,United States,North_America,0.3075472902310637,-1.3898732203943949,-0.9169763931785919,-0.593759223807118,-2.0528222825441493,1.0609793735047135,1.5022095017223183,0.040088513017243796,-0.04600639970329826,1.809100005707647,-0.06791314273374942,-0.027716220332686635,-0.7179487959128377,0.5743651776986365,-0.13598509523929,0.21955865239389716,-0.5749616926295544,0.7047358565428252
Glasgow,United Kingdom,Europe,-2.377262428893797,-0.5385921127247504,-1.0261952223361137,-1.0354525098068919,-0.7501280974517285,-0.410038869036039,0.5481710308967437,0.4675948924117612,-0.2677947421587827,-0.40573282392671994,-0.24534773376484909,-0.31844420112912536,-0.649614436225611,-0.7049092380622805,-0.2902507395770617,-0.2634724343011416,0.49657555222850236,-0.11170655508029616
Ushuaia,Argentina,South_America,4.452183697157314,-1.845214685069894,-0.9333981703203009,-0.4120277492138373,-0.9550988184499057,-2.706020585907691,-0.522418868737424,-0.17493482704347105,-2.647552391099719,1.398783928717205,0.8734397499036008,-0.21284011218869384,0.7547833375058487,-0.4687542854125151,-0.04639023561207758,-0.6221145758287564,-0.7903706632954294,0.6132469179094533
Tucson,United States,North_America,0.16269277675369195,0.4589903471650518,-0.7549528922998162,0.42873971878813605,-0.3282968197772319,1.3487106664187198,1.0369457976304515,0.028899613857431745,-0.5087643797436606,1.0727592635002943,-0.20386284097287266,-0.5480725790990376,0.5651674084462911,1.8395105303750403,-0.1910274222815099,0.8126644681797685,0.9630753678016968,0.38188583895338124
Pittsburgh,United States,North_America,-1.9424124246835441,0.2867349376968443,-0.9394375770553962,-0.6821215691438772,-0.4216988798172987,0.2621064419179803,0.7219754013602495,-0.44899662602804263,-0.6183879374438712,-0.21070232259898264,0.49942189118589975,0.5654960322750091,-0.4849616611911987,-0.5088120016721853,-0.39558929451445557,0.4678704398386331,-0.5453460767784887,0.4724260970308617
Adelaide,Australia,Oceania,0.7311730410447191,0.08226415034019995,1.0445181554070424,0.8575457880987057,-0.5858158671910445,-2.3466388990517313,-2.083274320680246,0.8843411706222377,1.0993396927374344,-0.4098266020385516,1.6038446150405679,0.6688620932002828,-0.7865079770676129,-0.1245611518245157,1.1097229907826127,0.05424656945414862,-0.22504957469454728,-0.029460703680342717
Manama,Bahrain,Middle_East,-2.2861752816613117,-0.4347750012851066,0.2703421129162994,1.3908407079017993,1.2449967847503907,0.8870337787587241,-0.2219649632549127,0.2741340795711614,0.24928703735693988,-0.8264116317082284,-1.1334661432839668,-1.3176652410728686,0.5349050684392143,1.4846504841305073,-0.5762814014968557,0.08284324637303428,0.5077913178943311,-0.041364063701975616
La Paz,Bolivia,South_America,1.1245181599785443,-0.6796999918144141,-0.8956400330818255,0.18703008573782184,-0.9954055257619033,-2.6903617326482903,0.6593272378954245,0.393334867103411,-1.9338422258109969,1.4725103239884125,0.026220916998106983,0.14388823033150086,-0.16801818721589348,-0.4703412785733064,-0.29567464560737144,-0.8221866819567548,-0.5263118237513773,-1.5922569473945376
Montevideo,Uruguay,South_America,-0.27448061565676896,-0.45889875237267036,-0.1949832303428109,0.933880188900742,0.4317322231576306,-0.991489607248192,-0.2850188695938167,1.070306359090868,-0.8721892505782903,-0.14748678263678694,2.146820738642025,0.9704344403167711,-0.6781698334884886,-1.1511666872363053,-0.3807499964217753,-0.10650009629594875,0.2343745530411648,0.06985002087655402
Mendoza,Argentina,South_America,1.6424821703627543,-0.9329537479890959,-0.6457897661257114,0.8944531823283698,-0.7411807974542372,-1.3354665627164741,0.5979447985051434,1.5532549137998404,-1.2082223925828623,0.7953504153731081,1.1223415430098707,0.4566836757950556,-1.103046015603097,-0.14999921776590747,-0.5229185638939207,-0.1428130193057277,0.5965497128456927,0.4288234660975858
Innsbruck,Austria,Europe,0.437191166056257,-0.7463512722928995,-1.1555792374297182,-0.34111017642204944,-2.0145038143371012,-0.5252568598395373,0.7850254226558956,-0.20068164432748847,-0.06645301238483611,1.3728209318577083,-0.8479993404617189,0.04627820739046892,-0.7094355860662747,0.5700796500355304,0.9588719772001865,-0.8291905716463375,-0.05023408255780197,1.130843986401539
Washington DC,United States,North_America,-3.2570942853809375,0.2649022969871849,-0.6770417524104722,-0.45196070547328965,0.20209527170415806,0.16744312521081248,0.08729345011347335,-0.9689038045810198,-0.6334655223993163,0.04201219152773266,0.7930310912944118,0.747626497345852,-0.6190577591113308,0.22802317761185098,-0.09315667448956085,0.27586606865158825,-0.5865716427355486,0.1752186071318264
Brussels,Belgium,Europe,-2.260253924606791,0.613170583456993,-0.8651836856355398,-0.8603756016038225,-0.23938136062513582,-0.23568885741461398,0.15867321497522763,-0.47282680695851903,0.04493473553520216,-0.6271440855830188,0.572750969957839,0.3629864639288978,-0.6477912330981025,-0.9112718073530743,-0.5275346465438286,-0.04043851546045534,-0.25996870599009403,0.34639990709221535
Ottawa,Canada,North_America,-0.5966902286680249,0.8924485630753376,-0.4188123200160719,-0.8318816980815108,-2.349322538107796,-0.18349568680622597,-0.6081380311189328,-0.56151501168533,-0.5295179923414124,-0.8515050354301265,0.2808566637050373,0.5980992462730292,-0.27369943323419554,0.16993559181354273,1.3767252007158173,1.1919944491600158,-1.2116960339186862,-0.556192969399449
Brno,Czech Republic,Europe,-1.869719264473589,1.8258709405891473,-0.8990117895679396,0.255265533605095,-0.30981810647123825,-0.2119134837873896,0.09911685287114377,-0.3446413690644052,-0.20016505054795627,0.3076350480919733,0.11852159237521134,-1.3407683819124747,0.382807042691491,0.011796168318418244,-0.024835668055114543,-0.6194331032679697,-0.7456470490988484,-0.06391512426134051
